time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg
55.6696,223.0053,58.7414,192.8743,16.5854,1.106,-0.10738,-1.1546,90.0076,-0.10786,6.223
55.6748,223.4951,58.8133,192.8775,16.5946,1.1044,-0.117,-0.67845,90.0067,-0.13893,6.2196
55.6831,223.9856,58.8852,192.8806,16.6038,1.1029,-0.12265,-0.21052,90.0055,-0.16324,6.2163
55.6914,224.4766,58.957,192.8836,16.613,1.1013,-0.12441,0.24944,90.0042,-0.1802,6.2129
55.6998,224.9682,59.0287,192.8867,16.6222,1.0998,-0.12233,0.70162,90.0027,-0.1897,6.2095
55.7081,225.4604,59.1003,192.8897,16.6313,1.0983,-0.11648,1.1462,90.0011,-0.19194,6.2062
55.7164,225.9532,59.1719,192.8927,16.6405,1.0969,-0.10693,1.5833,89.9995,-0.18734,6.2028
55.7248,226.4466,59.2434,192.8956,16.6497,1.0954,-0.093737,2.0131,89.9979,-0.17645,6.1995
55.7302,226.4466,59.2434,192.8956,16.6497,1.0954,-0.093737,2.0131,89.9979,-0.17645,6.1995
55.7302,226.4466,59.2434,192.8956,16.6497,1.0954,-0.093737,2.0131,89.9979,-0.17645,6.1995
55.7331,226.9406,59.3148,192.8986,16.6588,1.0939,-0.07696,2.4357,89.9965,-0.15988,6.1961
55.7361,226.9406,59.3148,192.8986,16.6588,1.0939,-0.07696,2.4357,89.9965,-0.15988,6.1961
55.7414,227.4351,59.3861,192.9015,16.6679,1.0924,-0.056663,2.8511,89.9951,-0.13822,6.1927
55.7457,227.4351,59.3861,192.9015,16.6679,1.0924,-0.056663,2.8511,89.9951,-0.13822,6.1927
55.7457,227.4351,59.3861,192.9015,16.6679,1.0924,-0.056663,2.8511,89.9951,-0.13822,6.1927
55.7498,227.9303,59.4574,192.9044,16.677,1.0909,-0.032903,3.2596,89.994,-0.11211,6.1894
55.75,227.9303,59.4574,192.9044,16.677,1.0909,-0.032903,3.2596,89.994,-0.11211,6.1894
55.75,227.9303,59.4574,192.9044,16.677,1.0909,-0.032903,3.2596,89.994,-0.11211,6.1894
55.7541,227.9303,59.4574,192.9044,16.677,1.0909,-0.032903,3.2596,89.994,-0.11211,6.1894
55.7581,228.4261,59.5286,192.9072,16.6861,1.0894,-0.005739,3.3886,89.993,-0.082114,6.186
55.7651,228.4261,59.5286,192.9072,16.6861,1.0894,-0.005739,3.3886,89.993,-0.082114,6.186
55.7651,228.4261,59.5286,192.9072,16.6861,1.0894,-0.005739,3.3886,89.993,-0.082114,6.186
55.7664,228.9225,59.5997,192.91,16.6952,1.0879,0.0225,3.1933,89.9924,-0.048797,6.1826
55.7678,228.9225,59.5997,192.91,16.6952,1.0879,0.0225,3.1933,89.9924,-0.048797,6.1826
55.7706,228.9225,59.5997,192.91,16.6952,1.0879,0.0225,3.1933,89.9924,-0.048797,6.1826
55.7748,229.4194,59.6708,192.9128,16.7043,1.0864,0.049111,2.6792,89.992,-0.012689,6.1792
55.7831,229.917,59.7418,192.9156,16.7133,1.0848,0.071438,2.175,89.9919,0.025741,6.1758
55.7837,229.917,59.7418,192.9156,16.7133,1.0848,0.071438,2.175,89.9919,0.025741,6.1758
55.7837,229.917,59.7418,192.9156,16.7133,1.0848,0.071438,2.175,89.9919,0.025741,6.1758
55.7914,230.4151,59.8127,192.9183,16.7224,1.0832,0.089564,1.6803,89.9921,0.064655,6.1725
55.7958,230.4151,59.8127,192.9183,16.7224,1.0832,0.089564,1.6803,89.9921,0.064655,6.1725
55.7958,230.4151,59.8127,192.9183,16.7224,1.0832,0.089564,1.6803,89.9921,0.064655,6.1725
55.7998,230.9138,59.8835,192.921,16.7314,1.0817,0.10357,1.1948,89.9926,0.10138,6.1691
55.8038,230.9138,59.8835,192.921,16.7314,1.0817,0.10357,1.1948,89.9926,0.10138,6.1691
55.8081,231.4132,59.9543,192.9237,16.7404,1.0801,0.11352,0.71775,89.9935,0.13292,6.1657
55.8164,231.9131,60.025,192.9264,16.7494,1.0786,0.1195,0.24899,89.9946,0.15784,6.1623
55.8248,232.4136,60.0956,192.929,16.7584,1.0771,0.12158,-0.21177,89.9959,0.1755,6.159
55.8331,232.9147,60.1661,192.9316,16.7674,1.0756,0.11982,-0.66476,89.9973,0.18574,6.1556
55.8414,233.4163,60.2366,192.9342,16.7764,1.0741,0.11428,-1.1101,89.9989,0.18875,6.1522
55.8498,233.9186,60.307,192.9367,16.7854,1.0727,0.10502,-1.5481,90.0005,0.18492,6.1488
55.8581,234.4215,60.3773,192.9393,16.7943,1.0712,0.092124,-1.9786,90.002,0.17477,6.1454
55.8635,234.4215,60.3773,192.9393,16.7943,1.0712,0.092124,-1.9786,90.002,0.17477,6.1454
55.8635,234.4215,60.3773,192.9393,16.7943,1.0712,0.092124,-1.9786,90.002,0.17477,6.1454
55.8664,234.9249,60.4475,192.9418,16.8032,1.0698,0.075635,-2.402,90.0035,0.15891,6.1421
55.8694,234.9249,60.4475,192.9418,16.8032,1.0698,0.075635,-2.402,90.0035,0.15891,6.1421
55.8748,235.4289,60.5177,192.9443,16.8122,1.0684,0.055618,-2.8182,90.0048,0.13795,6.1387
55.8785,235.4289,60.5177,192.9443,16.8122,1.0684,0.055618,-2.8182,90.0048,0.13795,6.1387
55.8785,235.4289,60.5177,192.9443,16.8122,1.0684,0.055618,-2.8182,90.0048,0.13795,6.1387
55.8831,235.9335,60.5878,192.9467,16.8211,1.0669,0.032132,-3.2275,90.0059,0.11249,6.1353
55.8877,235.9335,60.5878,192.9467,16.8211,1.0669,0.032132,-3.2275,90.0059,0.11249,6.1353
55.8914,236.4387,60.6578,192.9491,16.83,1.0654,0.0052365,-3.3732,90.0069,0.083122,6.1319
55.8979,236.4387,60.6578,192.9491,16.83,1.0654,0.0052365,-3.3732,90.0069,0.083122,6.1319
55.8979,236.4387,60.6578,192.9491,16.83,1.0654,0.0052365,-3.3732,90.0069,0.083122,6.1319
55.8998,236.9445,60.7277,192.9515,16.8389,1.0639,-0.022874,-3.1972,90.0076,0.050394,6.1285
55.9016,236.9445,60.7277,192.9515,16.8389,1.0639,-0.022874,-3.1972,90.0076,0.050394,6.1285
55.9054,236.9445,60.7277,192.9515,16.8389,1.0639,-0.022874,-3.1972,90.0076,0.050394,6.1285
55.9081,237.4508,60.7976,192.9539,16.8477,1.0624,-0.049517,-2.6942,90.008,0.014843,6.1251
55.9164,237.9578,60.8674,192.9562,16.8566,1.0609,-0.071969,-2.1896,90.0081,-0.023062,6.1218
55.9167,237.9578,60.8674,192.9562,16.8566,1.0609,-0.071969,-2.1896,90.0081,-0.023062,6.1218
55.9167,237.9578,60.8674,192.9562,16.8566,1.0609,-0.071969,-2.1896,90.0081,-0.023062,6.1218
55.9248,238.4653,60.9371,192.9586,16.8654,1.0593,-0.090216,-1.6945,90.0079,-0.061569,6.1184
55.9287,238.4653,60.9371,192.9586,16.8654,1.0593,-0.090216,-1.6945,90.0079,-0.061569,6.1184
55.9287,238.4653,60.9371,192.9586,16.8654,1.0593,-0.090216,-1.6945,90.0079,-0.061569,6.1184
55.9331,238.9734,61.0068,192.9608,16.8743,1.0578,-0.10434,-1.2085,90.0074,-0.098077,6.115
55.9375,238.9734,61.0068,192.9608,16.8743,1.0578,-0.10434,-1.2085,90.0074,-0.098077,6.115
55.9413,238.9734,61.0068,192.9608,16.8743,1.0578,-0.10434,-1.2085,90.0074,-0.098077,6.115
55.9413,238.9734,61.0068,192.9608,16.8743,1.0578,-0.10434,-1.2085,90.0074,-0.098077,6.115
55.9414,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.9416,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.9418,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.9423,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.9432,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.945,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.9487,239.4821,61.0763,192.9631,16.8831,1.0563,-0.11441,-0.73116,90.0066,-0.12959,6.1116
55.9498,239.9913,61.1458,192.9653,16.8919,1.0548,-0.1205,-0.26205,90.0055,-0.1546,6.1082
55.9549,239.9913,61.1458,192.9653,16.8919,1.0548,-0.1205,-0.26205,90.0055,-0.1546,6.1082
55.9581,240.5011,61.2152,192.9675,16.9007,1.0533,-0.12269,0.19907,90.0042,-0.17245,6.1048
55.9664,241.0116,61.2846,192.9697,16.9095,1.0519,-0.12103,0.65241,90.0028,-0.18295,6.1014
55.9748,241.5226,61.3538,192.9719,16.9183,1.0504,-0.11559,1.0981,90.0012,-0.18626,6.0981
55.9831,242.0341,61.423,192.974,16.927,1.049,-0.10644,1.5364,89.9997,-0.18277,6.0947
55.9914,242.5463,61.4921,192.9761,16.9358,1.0476,-0.093635,1.9674,89.9982,-0.173,6.0913
55.9977,242.5463,61.4921,192.9761,16.9358,1.0476,-0.093635,1.9674,89.9982,-0.173,6.0913
55.9977,242.5463,61.4921,192.9761,16.9358,1.0476,-0.093635,1.9674,89.9982,-0.173,6.0913
55.9998,243.059,61.5611,192.9782,16.9445,1.0462,-0.077241,2.3911,89.9967,-0.15752,6.0879
56.0019,243.059,61.5611,192.9782,16.9445,1.0462,-0.077241,2.3911,89.9967,-0.15752,6.0879
56.0061,243.059,61.5611,192.9782,16.9445,1.0462,-0.077241,2.3911,89.9967,-0.15752,6.0879
56.0081,243.5723,61.6301,192.9802,16.9532,1.0448,-0.057315,2.8077,89.9954,-0.13696,6.0845
56.0117,243.5723,61.6301,192.9802,16.9532,1.0448,-0.057315,2.8077,89.9954,-0.13696,6.0845
56.0117,243.5723,61.6301,192.9802,16.9532,1.0448,-0.057315,2.8077,89.9954,-0.13696,6.0845
56.0164,244.0861,61.699,192.9823,16.9619,1.0434,-0.033917,3.2173,89.9943,-0.1119,6.0811
56.0212,244.0861,61.699,192.9823,16.9619,1.0434,-0.033917,3.2173,89.9943,-0.1119,6.0811
56.0248,244.6006,61.7678,192.9843,16.9706,1.0419,-0.0071059,3.3671,89.9933,-0.08293,6.0778
56.031,244.6006,61.7678,192.9843,16.9706,1.0419,-0.0071059,3.3671,89.9933,-0.08293,6.0778
56.031,244.6006,61.7678,192.9843,16.9706,1.0419,-0.0071059,3.3671,89.9933,-0.08293,6.0778
56.0331,245.1156,61.8365,192.9863,16.9793,1.0405,0.020954,3.1977,89.9927,-0.050607,6.0744
56.0352,245.1156,61.8365,192.9863,16.9793,1.0405,0.020954,3.1977,89.9927,-0.050607,6.0744
56.0393,245.1156,61.8365,192.9863,16.9793,1.0405,0.020954,3.1977,89.9927,-0.050607,6.0744
56.0414,245.6312,61.9052,192.9882,16.988,1.039,0.047602,2.7034,89.9922,-0.015458,6.071
56.0498,246.1474,61.9737,192.9901,16.9967,1.0375,0.07013,2.1985,89.9921,0.022048,6.0676
56.0499,246.1474,61.9737,192.9901,16.9967,1.0375,0.07013,2.1985,89.9921,0.022048,6.0676
56.0499,246.1474,61.9737,192.9901,16.9967,1.0375,0.07013,2.1985,89.9921,0.022048,6.0676
56.0581,246.6641,62.0422,192.992,17.0053,1.036,0.088452,1.7032,89.9923,0.060191,6.0642
56.0618,246.6641,62.0422,192.992,17.0053,1.036,0.088452,1.7032,89.9923,0.060191,6.0642
56.0618,246.6641,62.0422,192.992,17.0053,1.036,0.088452,1.7032,89.9923,0.060191,6.0642
56.0664,247.1814,62.1106,192.9939,17.014,1.0345,0.10265,1.217,89.9928,0.096407,6.0608
56.0711,247.1814,62.1106,192.9939,17.014,1.0345,0.10265,1.217,89.9928,0.096407,6.0608
56.0743,247.1814,62.1106,192.9939,17.014,1.0345,0.10265,1.217,89.9928,0.096407,6.0608
56.0743,247.1814,62.1106,192.9939,17.014,1.0345,0.10265,1.217,89.9928,0.096407,6.0608
56.0748,247.6993,62.179,192.9957,17.0226,1.033,0.11279,0.73935,89.9936,0.12774,6.0574
56.0752,247.6993,62.179,192.9957,17.0226,1.033,0.11279,0.73935,89.9936,0.12774,6.0574
56.0762,247.6993,62.179,192.9957,17.0226,1.033,0.11279,0.73935,89.9936,0.12774,6.0574
56.078,247.6993,62.179,192.9957,17.0226,1.033,0.11279,0.73935,89.9936,0.12774,6.0574
56.0817,247.6993,62.179,192.9957,17.0226,1.033,0.11279,0.73935,89.9936,0.12774,6.0574
56.0831,248.2177,62.2472,192.9975,17.0312,1.0316,0.11895,0.27,89.9947,0.15267,6.054
56.0902,248.2177,62.2472,192.9975,17.0312,1.0316,0.11895,0.27,89.9947,0.15267,6.054
56.0914,248.7367,62.3154,192.9993,17.0398,1.0301,0.1212,-0.19136,89.9959,0.17051,6.0507
56.0979,248.7367,62.3154,192.9993,17.0398,1.0301,0.1212,-0.19136,89.9959,0.17051,6.0507
56.0998,249.2563,62.3835,193.001,17.0484,1.0287,0.1196,-0.64495,89.9974,0.18106,6.0473
56.1081,249.7764,62.4515,193.0027,17.057,1.0274,0.11423,-1.0909,89.9989,0.18448,6.0439
56.1164,250.2971,62.5195,193.0044,17.0656,1.026,0.10514,-1.5295,90.0004,0.18115,6.0405
56.1248,250.8184,62.5873,193.006,17.0741,1.0246,0.092392,-1.9607,90.0019,0.17157,6.0371
56.1322,250.8184,62.5873,193.006,17.0741,1.0246,0.092392,-1.9607,90.0019,0.17157,6.0371
56.1322,250.8184,62.5873,193.006,17.0741,1.0246,0.092392,-1.9607,90.0019,0.17157,6.0371
56.1331,251.3403,62.6551,193.0077,17.0827,1.0233,0.076053,-2.3846,90.0033,0.15632,6.0338
56.134,251.3403,62.6551,193.0077,17.0827,1.0233,0.076053,-2.3846,90.0033,0.15632,6.0338
56.1358,251.3403,62.6551,193.0077,17.0827,1.0233,0.076053,-2.3846,90.0033,0.15632,6.0338
56.1393,251.3403,62.6551,193.0077,17.0827,1.0233,0.076053,-2.3846,90.0033,0.15632,6.0338
56.1414,251.8627,62.7228,193.0093,17.0912,1.0219,0.056181,-2.8015,90.0046,0.13601,6.0304
56.1451,251.8627,62.7228,193.0093,17.0912,1.0219,0.056181,-2.8015,90.0046,0.13601,6.0304
56.1451,251.8627,62.7228,193.0093,17.0912,1.0219,0.056181,-2.8015,90.0046,0.13601,6.0304
56.1498,252.3856,62.7905,193.0108,17.0997,1.0205,0.032834,-3.2114,90.0058,0.11123,6.027
56.1545,252.3856,62.7905,193.0108,17.0997,1.0205,0.032834,-3.2114,90.0058,0.11123,6.027
56.1581,252.9092,62.858,193.0124,17.1082,1.0191,0.0060727,-3.359,90.0067,0.082552,6.0236
56.1643,252.9092,62.858,193.0124,17.1082,1.0191,0.0060727,-3.359,90.0067,0.082552,6.0236
56.1643,252.9092,62.858,193.0124,17.1082,1.0191,0.0060727,-3.359,90.0067,0.082552,6.0236
56.1664,253.4333,62.9255,193.0139,17.1167,1.0177,-0.021919,-3.1894,90.0074,0.050539,6.0203
56.1685,253.4333,62.9255,193.0139,17.1167,1.0177,-0.021919,-3.1894,90.0074,0.050539,6.0203
56.1728,253.4333,62.9255,193.0139,17.1167,1.0177,-0.021919,-3.1894,90.0074,0.050539,6.0203
56.1748,253.9579,62.9929,193.0153,17.1252,1.0163,-0.048498,-2.6971,90.0078,0.015714,6.0169
56.1831,254.4831,63.0602,193.0168,17.1337,1.0148,-0.070974,-2.1922,90.0079,-0.02146,6.0135
56.1914,255.0089,63.1274,193.0182,17.1422,1.0134,-0.089243,-1.6969,90.0078,-0.059261,6.0101
56.1949,255.0089,63.1274,193.0182,17.1422,1.0134,-0.089243,-1.6969,90.0078,-0.059261,6.0101
56.1949,255.0089,63.1274,193.0182,17.1422,1.0134,-0.089243,-1.6969,90.0078,-0.059261,6.0101
56.1998,255.5353,63.1946,193.0195,17.1506,1.012,-0.10338,-1.2108,90.0073,-0.095152,6.0067
56.2046,255.5353,63.1946,193.0195,17.1506,1.012,-0.10338,-1.2108,90.0073,-0.095152,6.0067
56.2074,255.5353,63.1946,193.0195,17.1506,1.012,-0.10338,-1.2108,90.0073,-0.095152,6.0067
56.2074,255.5353,63.1946,193.0195,17.1506,1.012,-0.10338,-1.2108,90.0073,-0.095152,6.0067
56.2081,256.0622,63.2616,193.0209,17.1591,1.0105,-0.11347,-0.73323,90.0065,-0.12621,6.0034
56.2088,256.0622,63.2616,193.0209,17.1591,1.0105,-0.11347,-0.73323,90.0065,-0.12621,6.0034
56.2103,256.0622,63.2616,193.0209,17.1591,1.0105,-0.11347,-0.73323,90.0065,-0.12621,6.0034
56.2132,256.0622,63.2616,193.0209,17.1591,1.0105,-0.11347,-0.73323,90.0065,-0.12621,6.0034
56.2164,256.5896,63.3286,193.0222,17.1675,1.0091,-0.11959,-0.26392,90.0054,-0.15092,6
56.2248,257.1176,63.3955,193.0235,17.1759,1.0077,-0.12178,0.19742,90.0042,-0.1686,5.9966
56.2331,257.6462,63.4624,193.0247,17.1843,1.0063,-0.12014,0.65098,90.0027,-0.17906,5.9932
56.2414,258.1753,63.5291,193.026,17.1927,1.005,-0.11471,1.097,90.0013,-0.18245,5.9899
56.2498,258.705,63.5958,193.0272,17.2011,1.0037,-0.10557,1.5355,89.9997,-0.17913,5.9865
56.2581,259.2353,63.6624,193.0283,17.2095,1.0023,-0.092778,1.9667,89.9982,-0.16962,5.9831
56.2664,259.7661,63.7289,193.0295,17.2178,1.001,-0.076388,2.3907,89.9968,-0.15449,5.9798
56.2748,260.2974,63.7953,193.0306,17.2262,0.99966,-0.056466,2.8075,89.9955,-0.13434,5.9764
56.2787,260.2974,63.7953,193.0306,17.2262,0.99966,-0.056466,2.8075,89.9955,-0.13434,5.9764
56.2787,260.2974,63.7953,193.0306,17.2262,0.99966,-0.056466,2.8075,89.9955,-0.13434,5.9764
56.2831,260.8293,63.8617,193.0317,17.2345,0.99831,-0.033069,3.2174,89.9944,-0.10975,5.973
56.2875,260.8293,63.8617,193.0317,17.2345,0.99831,-0.033069,3.2174,89.9944,-0.10975,5.973
56.2914,261.3618,63.928,193.0327,17.2428,0.99694,-0.0062571,3.3567,89.9935,-0.081301,5.9697
56.2978,261.3618,63.928,193.0327,17.2428,0.99694,-0.0062571,3.3567,89.9935,-0.081301,5.9697
56.2978,261.3618,63.928,193.0327,17.2428,0.99694,-0.0062571,3.3567,89.9935,-0.081301,5.9697
56.2998,261.8948,63.9942,193.0338,17.2511,0.99556,0.021715,3.1804,89.9928,-0.049537,5.9663
56.3018,261.8948,63.9942,193.0338,17.2511,0.99556,0.021715,3.1804,89.9928,-0.049537,5.9663
56.3058,261.8948,63.9942,193.0338,17.2511,0.99556,0.021715,3.1804,89.9928,-0.049537,5.9663
56.3081,262.4283,64.0603,193.0348,17.2594,0.99416,0.048219,2.6833,89.9924,-0.014986,5.9629
56.3164,262.9624,64.1263,193.0357,17.2677,0.99275,0.07058,2.1787,89.9923,0.021894,5.9596
56.3248,263.4971,64.1923,193.0366,17.276,0.99133,0.088737,1.6837,89.9925,0.059355,5.9562
56.3282,263.4971,64.1923,193.0366,17.276,0.99133,0.088737,1.6837,89.9925,0.059355,5.9562
56.3282,263.4971,64.1923,193.0366,17.276,0.99133,0.088737,1.6837,89.9925,0.059355,5.9562
56.3331,264.0323,64.2581,193.0375,17.2843,0.98991,0.10277,1.1977,89.993,0.094867,5.9529
56.338,264.0323,64.2581,193.0375,17.2843,0.98991,0.10277,1.1977,89.993,0.094867,5.9529
56.3406,264.0323,64.2581,193.0375,17.2843,0.98991,0.10277,1.1977,89.993,0.094867,5.9529
56.3406,264.0323,64.2581,193.0375,17.2843,0.98991,0.10277,1.1977,89.993,0.094867,5.9529
56.3414,264.5681,64.3239,193.0384,17.2925,0.98851,0.11275,0.72037,89.9938,0.12554,5.9495
56.3423,264.5681,64.3239,193.0384,17.2925,0.98851,0.11275,0.72037,89.9938,0.12554,5.9495
56.344,264.5681,64.3239,193.0384,17.2925,0.98851,0.11275,0.72037,89.9938,0.12554,5.9495
56.3475,264.5681,64.3239,193.0384,17.2925,0.98851,0.11275,0.72037,89.9938,0.12554,5.9495
56.3498,265.1044,64.3896,193.0393,17.3008,0.98712,0.11875,0.25125,89.9948,0.14989,5.9461
56.3581,265.6412,64.4552,193.0401,17.309,0.98576,0.12085,-0.20991,89.9961,0.16726,5.9428
56.3664,266.1786,64.5208,193.0409,17.3172,0.98442,0.1191,-0.66332,89.9975,0.17747,5.9394
56.3748,266.7166,64.5862,193.0416,17.3255,0.9831,0.11357,-1.1091,89.9989,0.18067,5.9361
56.3831,267.255,64.6516,193.0423,17.3337,0.98179,0.10433,-1.5475,90.0005,0.17724,5.9327
56.3914,267.7941,64.7169,193.043,17.3418,0.98049,0.09143,-1.9786,90.0019,0.16767,5.9294
56.3998,268.3337,64.7821,193.0437,17.35,0.97919,0.074942,-2.4025,90.0033,0.15254,5.926
56.4081,268.8738,64.8473,193.0444,17.3582,0.97788,0.054921,-2.8192,90.0046,0.13245,5.9227
56.4126,268.8738,64.8473,193.0444,17.3582,0.97788,0.054921,-2.8192,90.0046,0.13245,5.9227
56.4126,268.8738,64.8473,193.0444,17.3582,0.97788,0.054921,-2.8192,90.0046,0.13245,5.9227
56.4164,269.4144,64.9123,193.045,17.3663,0.97655,0.031427,-3.229,90.0057,0.10797,5.9194
56.4203,269.4144,64.9123,193.045,17.3663,0.97655,0.031427,-3.229,90.0057,0.10797,5.9194
56.4248,269.9556,64.9773,193.0456,17.3745,0.97522,0.004518,-3.3532,90.0066,0.079666,5.916
56.4314,269.9556,64.9773,193.0456,17.3745,0.97522,0.004518,-3.3532,90.0066,0.079666,5.916
56.4314,269.9556,64.9773,193.0456,17.3745,0.97522,0.004518,-3.3532,90.0066,0.079666,5.916
56.4331,270.4974,65.0422,193.0461,17.3826,0.97386,-0.023425,-3.1636,90.0073,0.048089,5.9127
56.4348,270.4974,65.0422,193.0461,17.3826,0.97386,-0.023425,-3.1636,90.0073,0.048089,5.9127
56.4383,270.4974,65.0422,193.0461,17.3826,0.97386,-0.023425,-3.1636,90.0073,0.048089,5.9127
56.4414,271.0397,65.107,193.0467,17.3908,0.97249,-0.049789,-2.6553,90.0077,0.013758,5.9093
56.4498,271.5825,65.1717,193.0472,17.3989,0.9711,-0.071917,-2.1512,90.0078,-0.022874,5.906
56.4581,272.1259,65.2364,193.0476,17.407,0.96971,-0.089844,-1.6567,90.0076,-0.060001,5.9026
56.4615,272.1259,65.2364,193.0476,17.407,0.96971,-0.089844,-1.6567,90.0076,-0.060001,5.9026
56.4615,272.1259,65.2364,193.0476,17.407,0.96971,-0.089844,-1.6567,90.0076,-0.060001,5.9026
56.4664,272.6698,65.301,193.0481,17.415,0.96832,-0.10365,-1.1712,90.0071,-0.095087,5.8993
56.4714,272.6698,65.301,193.0481,17.415,0.96832,-0.10365,-1.1712,90.0071,-0.095087,5.8993
56.4738,272.6698,65.301,193.0481,17.415,0.96832,-0.10365,-1.1712,90.0071,-0.095087,5.8993
56.4738,272.6698,65.301,193.0481,17.415,0.96832,-0.10365,-1.1712,90.0071,-0.095087,5.8993
56.4748,273.2142,65.3654,193.0485,17.4231,0.96695,-0.11341,-0.69435,90.0063,-0.12526,5.896
56.4757,273.2142,65.3654,193.0485,17.4231,0.96695,-0.11341,-0.69435,90.0063,-0.12526,5.896
56.4776,273.2142,65.3654,193.0485,17.4231,0.96695,-0.11341,-0.69435,90.0063,-0.12526,5.896
56.4813,273.2142,65.3654,193.0485,17.4231,0.96695,-0.11341,-0.69435,90.0063,-0.12526,5.896
56.4831,273.7592,65.4298,193.0489,17.4312,0.96559,-0.1192,-0.22567,90.0052,-0.14913,5.8926
56.4914,274.3047,65.4942,193.0492,17.4392,0.96426,-0.12108,0.23506,90.004,-0.16604,5.8893
56.4998,274.8507,65.5584,193.0495,17.4473,0.96295,-0.11912,0.68806,90.0026,-0.17586,5.886
56.5081,275.3973,65.6225,193.0498,17.4553,0.96165,-0.11339,1.1335,90.0011,-0.17873,5.8826
56.5164,275.9445,65.6866,193.0501,17.4633,0.96037,-0.10394,1.5715,89.9997,-0.17504,5.8793
56.5248,276.4921,65.7506,193.0503,17.4714,0.9591,-0.090843,2.0022,89.9982,-0.1653,5.876
56.5251,276.4921,65.7506,193.0503,17.4714,0.9591,-0.090843,2.0022,89.9982,-0.1653,5.876
56.5251,276.4921,65.7506,193.0503,17.4714,0.9591,-0.090843,2.0022,89.9982,-0.1653,5.876
56.5331,277.0403,65.8145,193.0506,17.4794,0.95783,-0.074158,2.4257,89.9968,-0.15006,5.8727
56.5414,277.589,65.8783,193.0508,17.4873,0.95654,-0.053943,2.8422,89.9956,-0.12992,5.8694
56.5468,277.589,65.8783,193.0508,17.4873,0.95654,-0.053943,2.8422,89.9956,-0.12992,5.8694
56.5468,277.589,65.8783,193.0508,17.4873,0.95654,-0.053943,2.8422,89.9956,-0.12992,5.8694
56.5498,278.1383,65.9421,193.0509,17.4953,0.95525,-0.030258,3.248,89.9945,-0.10547,5.866
56.55,278.1383,65.9421,193.0509,17.4953,0.95525,-0.030258,3.248,89.9945,-0.10547,5.866
56.55,278.1383,65.9421,193.0509,17.4953,0.95525,-0.030258,3.248,89.9945,-0.10547,5.866
56.553,278.1383,65.9421,193.0509,17.4953,0.95525,-0.030258,3.248,89.9945,-0.10547,5.866
56.5559,278.1383,65.9421,193.0509,17.4953,0.95525,-0.030258,3.248,89.9945,-0.10547,5.866
56.5581,278.688,66.0058,193.0511,17.5033,0.95393,-0.003191,3.3514,89.9936,-0.077243,5.8627
56.5651,278.688,66.0058,193.0511,17.5033,0.95393,-0.003191,3.3514,89.9936,-0.077243,5.8627
56.5651,278.688,66.0058,193.0511,17.5033,0.95393,-0.003191,3.3514,89.9936,-0.077243,5.8627
56.5664,279.2384,66.0693,193.0512,17.5112,0.95261,0.024737,3.1427,89.993,-0.045794,5.8594
56.5677,279.2384,66.0693,193.0512,17.5112,0.95261,0.024737,3.1427,89.993,-0.045794,5.8594
56.5704,279.2384,66.0693,193.0512,17.5112,0.95261,0.024737,3.1427,89.993,-0.045794,5.8594
56.5748,279.7892,66.1328,193.0512,17.5192,0.95126,0.050927,2.6293,89.9926,-0.011632,5.8561
56.5831,280.3406,66.1963,193.0513,17.5271,0.9499,0.072839,2.1258,89.9925,0.024776,5.8528
56.5831,280.3406,66.1963,193.0513,17.5271,0.9499,0.072839,2.1258,89.9925,0.024776,5.8528
56.5831,280.3406,66.1963,193.0513,17.5271,0.9499,0.072839,2.1258,89.9925,0.024776,5.8528
56.5914,280.8925,66.2596,193.0513,17.535,0.94854,0.090554,1.6318,89.9927,0.06155,5.8495
56.5949,280.8925,66.2596,193.0513,17.535,0.94854,0.090554,1.6318,89.9927,0.06155,5.8495
56.5949,280.8925,66.2596,193.0513,17.535,0.94854,0.090554,1.6318,89.9927,0.06155,5.8495
56.5998,281.4449,66.3228,193.0513,17.543,0.94718,0.10415,1.1468,89.9932,0.096143,5.8462
56.6046,281.4449,66.3228,193.0513,17.543,0.94718,0.10415,1.1468,89.9932,0.096143,5.8462
56.6072,281.4449,66.3228,193.0513,17.543,0.94718,0.10415,1.1468,89.9932,0.096143,5.8462
56.6072,281.4449,66.3228,193.0513,17.543,0.94718,0.10415,1.1468,89.9932,0.096143,5.8462
56.6081,281.9978,66.386,193.0512,17.5509,0.94583,0.11371,0.67041,89.994,0.12576,5.8428
56.609,281.9978,66.386,193.0512,17.5509,0.94583,0.11371,0.67041,89.994,0.12576,5.8428
56.6107,281.9978,66.386,193.0512,17.5509,0.94583,0.11371,0.67041,89.994,0.12576,5.8428
