time,h_asl,h_dot,vc,pitch,pitch_rate,roll,roll_rate,heading,heading_rate,alpha_deg,a_pilot_x_ft_sec2,a_pilot_y_ft_sec2,a_pilot_z_ft_sec2,pitch_accel_rad_sec2,roll_accel_rad_sec2,yaw_accel_rad_sec2,lat_deg,long_deg,flaps_pos_norm,engine_percent,pilot_elevator_cmd,throttle_0_cmd,temp_rankine,pressure_psf
5.25,11.967,3.7176e-06,0,0.22651,-4.2283e-06,-3.6957e-10,5.5815e-10,90,-1.7442e-11,0,0.12685,-3.7638e-09,-32.0873,3.8203e-08,-1.0775e-10,-3.8639e-12,2.5528e-14,-1.24e-08,0.13255,30,0,0,518.6273,2115.313
5.2583,11.967,3.7203e-06,0,0.22651,-4.2101e-06,-3.6492e-10,5.0669e-10,90,-1.9287e-11,0,0.12685,-2.5576e-09,-32.0873,3.9687e-08,-1.1953e-10,9.3773e-13,2.5525e-14,-1.24e-08,0.13281,30,0,0,518.6273,2115.313
5.2666,11.967,3.7143e-06,0,0.22651,-4.1911e-06,-3.607e-10,4.4962e-10,90,-1.884e-11,0,0.12685,-2.1385e-09,-32.0873,5.4133e-08,-1.0669e-10,1.5919e-12,2.5523e-14,-1.24e-08,0.13307,30,0,0,518.6273,2115.313
5.275,11.967,3.7162e-06,0,0.22651,-4.1653e-06,-3.5697e-10,3.9869e-10,90,-1.8081e-11,0,0.12685,-2.0568e-09,-32.0873,5.5209e-08,-1.1113e-10,1.3992e-11,2.5521e-14,-1.24e-08,0.13333,30,0,0,518.6273,2115.313
5.2833,11.967,3.7041e-06,0,0.22651,-4.1389e-06,-3.5365e-10,3.4565e-10,90,-1.14e-11,0,0.12685,-1.1908e-09,-32.0873,5.6014e-08,-9.9838e-11,-1.6089e-11,2.5519e-14,-1.24e-08,0.13359,30,0,0,518.6273,2115.313
5.2916,11.967,3.6967e-06,0,0.22651,-4.1122e-06,-3.5078e-10,2.9795e-10,90,-1.9083e-11,0,0.12685,-3.0255e-09,-32.0873,6.7531e-08,-1.0296e-10,2.4759e-12,2.5518e-14,-1.24e-08,0.13385,30,0,0,518.6273,2115.313
5.3,11.967,3.6864e-06,0,0.22651,-4.0799e-06,-3.4831e-10,2.488e-10,90,-1.7901e-11,0,0.12685,-1.7849e-09,-32.0873,5.8948e-08,-9.788e-11,1.3455e-11,2.5516e-14,-1.24e-08,0.13411,30,0,0,518.6273,2115.313
5.3083,11.967,3.6725e-06,0,0.22651,-4.0518e-06,-3.4624e-10,2.0209e-10,90,-1.1477e-11,0,0.12685,-1.0443e-09,-32.0873,7.0283e-08,-9.31e-11,-1.7864e-11,2.5515e-14,-1.24e-08,0.13437,30,0,0,518.6273,2115.313
5.3166,11.967,3.6585e-06,0,0.22651,-4.0182e-06,-3.4456e-10,1.5761e-10,90,-2.0006e-11,0,0.12685,-2.9424e-09,-32.0873,7.4492e-08,-9.3316e-11,7.625e-12,2.5514e-14,-1.24e-08,0.13463,30,0,0,518.6273,2115.313
5.325,11.967,3.6422e-06,0,0.22651,-3.9826e-06,-3.4325e-10,1.1306e-10,90,-1.6366e-11,0,0.12685,-1.2856e-09,-32.0873,7.4604e-08,-8.8153e-11,-3.5157e-12,2.5514e-14,-1.24e-08,0.1349,30,0,0,518.6273,2115.313
5.3333,11.967,3.6207e-06,0,0.22651,-3.947e-06,-3.4231e-10,7.0968e-11,90,-1.8044e-11,0,0.12685,-1.9307e-09,-32.0873,8.0009e-08,-8.8592e-11,1.107e-11,2.5513e-14,-1.24e-08,0.13516,30,0,0,518.6273,2115.313
5.3416,11.967,3.6031e-06,0,0.22651,-3.9088e-06,-3.4172e-10,2.869e-11,90,-1.2759e-11,0,0.12685,-9.5631e-10,-32.0873,8.4116e-08,-8.217e-11,-9.5501e-12,2.5513e-14,-1.24e-08,0.13542,30,0,0,518.6273,2115.313
5.35,11.967,3.5903e-06,0,0.22651,-3.8687e-06,-3.4149e-10,-1.0561e-11,90,-1.7319e-11,0,0.12685,-2.2003e-09,-32.0873,8.3083e-08,-8.3379e-11,6.6751e-12,2.5513e-14,-1.24e-08,0.13568,30,0,0,518.6273,2115.313
5.3583,11.967,3.572e-06,0,0.22651,-3.829e-06,-3.4158e-10,-5.0359e-11,90,-1.4132e-11,0,0.12685,-1.1252e-09,-32.0873,7.9442e-08,-7.9587e-11,9.7852e-12,2.5513e-14,-1.24e-08,0.13594,30,0,0,518.6273,2115.313
5.3666,11.967,3.5559e-06,0,0.22651,-3.7911e-06,-3.4201e-10,-8.8341e-11,90,-9.4595e-12,0,0.12685,-8.8454e-10,-32.0873,8.2904e-08,-7.7888e-11,5.116e-12,2.5513e-14,-1.24e-08,0.1362,30,0,0,518.6273,2115.313
5.375,11.967,3.5333e-06,0,0.22651,-3.7515e-06,-3.4275e-10,-1.2552e-10,90,-7.0166e-12,0,0.12685,-1.1239e-09,-32.0873,8.3031e-08,-7.4504e-11,3.0833e-13,2.5514e-14,-1.24e-08,0.13646,30,0,0,518.6273,2115.313
5.3833,11.967,3.5144e-06,0,0.22651,-3.7118e-06,-3.438e-10,-1.6109e-10,90,-6.8692e-12,0,0.12685,-1.3793e-09,-32.0873,8.4939e-08,-7.2483e-11,-2.2445e-12,2.5514e-14,-1.24e-08,0.13672,30,0,0,518.6273,2115.313
5.3916,11.967,3.4926e-06,0,0.22651,-3.6713e-06,-3.4515e-10,-1.957e-10,90,-7.9407e-12,0,0.12685,-1.4916e-09,-32.0873,8.4317e-08,-7.0115e-11,-2.041e-12,2.5515e-14,-1.24e-08,0.13698,30,0,0,518.6273,2115.313
5.4,11.967,3.4732e-06,0,0.22651,-3.631e-06,-3.4678e-10,-2.2919e-10,90,-8.915e-12,0,0.12685,-1.4349e-09,-32.0873,8.5096e-08,-6.8358e-11,-9.8655e-13,2.5516e-14,-1.24e-08,0.13724,30,0,0,518.6273,2115.313
5.4083,11.967,3.4544e-06,0,0.22651,-3.5904e-06,-3.487e-10,-2.6183e-10,90,-9.3858e-12,0,0.12685,-1.3247e-09,-32.0873,9.3002e-08,-6.2914e-11,-2.8024e-11,2.5517e-14,-1.24e-08,0.1375,30,0,0,518.6273,2115.313
5.4166,11.967,3.4338e-06,0,0.22651,-3.546e-06,-3.5089e-10,-2.9192e-10,90,-2.2766e-11,0,0.12685,-2.9797e-09,-32.0873,1.0165e-07,-6.6092e-11,5.1385e-12,2.5519e-14,-1.24e-08,0.13776,30,0,0,518.6273,2115.313
5.425,11.967,3.416e-06,0,0.22651,-3.4974e-06,-3.5333e-10,-3.2346e-10,90,-2.0312e-11,0,0.12685,-8.5585e-10,-32.0873,1.0634e-07,-6.145e-11,-1.7525e-12,2.552e-14,-1.24e-08,0.13802,30,0,0,518.6273,2115.313
5.4333,11.967,3.3992e-06,0,0.22651,-3.4467e-06,-3.5603e-10,-3.5281e-10,90,-2.1148e-11,0,0.12685,-1.254e-09,-32.0873,1.1398e-07,-6.2371e-11,5.1939e-12,2.5522e-14,-1.24e-08,0.13828,30,0,0,518.6273,2115.313
5.4416,11.967,3.38e-06,0,0.22651,-3.3923e-06,-3.5897e-10,-3.8258e-10,90,-1.8668e-11,0,0.12685,-7.7323e-10,-32.0873,1.1695e-07,-5.8259e-11,-3.2252e-12,2.5523e-14,-1.24e-08,0.13854,30,0,0,518.6273,2115.313
5.45,11.967,3.3667e-06,0,0.22651,-3.3364e-06,-3.6217e-10,-4.104e-10,90,-2.0208e-11,0,0.12685,-1.2675e-09,-32.0873,1.2253e-07,-5.8447e-11,1.6621e-12,2.5525e-14,-1.24e-08,0.1388,30,0,0,518.6273,2115.313
5.4583,11.967,3.3493e-06,0,0.22651,-3.2779e-06,-3.6559e-10,-4.383e-10,90,-1.9413e-11,0,0.12685,-9.1995e-10,-32.0873,1.2513e-07,-5.5426e-11,-1.4625e-12,2.5527e-14,-1.24e-08,0.13906,30,0,0,518.6273,2115.313
5.4666,11.967,3.3377e-06,0,0.22651,-3.2182e-06,-3.6925e-10,-4.6477e-10,90,-2.0111e-11,0,0.12685,-1.0832e-09,-32.0873,1.2009e-07,-5.6237e-11,1.1055e-11,2.5529e-14,-1.24e-08,0.13932,30,0,0,518.6273,2115.313
5.475,11.967,3.3241e-06,0,0.22651,-3.1608e-06,-3.7313e-10,-4.916e-10,90,-1.4832e-11,0,0.12685,-2.6008e-10,-32.0873,1.2431e-07,-5.1136e-11,-1.0258e-11,2.5532e-14,-1.24e-08,0.13958,30,0,0,518.6273,2115.313
5.4833,11.967,3.3083e-06,0,0.22651,-3.1015e-06,-3.7723e-10,-5.1604e-10,90,-1.973e-11,0,0.12685,-1.5658e-09,-32.0873,1.2824e-07,-5.3263e-11,7.1328e-12,2.5534e-14,-1.24e-08,0.13984,30,0,0,518.6273,2115.313
5.4916,11.967,3.298e-06,0,0.22651,-3.0402e-06,-3.8154e-10,-5.4145e-10,90,-1.6323e-11,0,0.12685,-4.3726e-10,-32.0873,1.2965e-07,-4.8118e-11,-9.384e-12,2.5536e-14,-1.24e-08,0.1401,30,0,0,518.6273,2115.313
5.5,11.967,3.2867e-06,0,0.22651,-2.9783e-06,-3.8606e-10,-5.6445e-10,90,-2.0803e-11,0,0.12685,-1.4464e-09,-32.0873,1.2551e-07,-5.0635e-11,7.7428e-12,2.5539e-14,-1.24e-08,0.14036,30,0,0,518.6273,2115.313
5.5083,11.967,3.2748e-06,0,0.22651,-2.9184e-06,-3.9077e-10,-5.8861e-10,90,-1.7106e-11,0,0.12685,-3.3516e-10,-32.0873,1.1346e-07,-4.7798e-11,1.0106e-11,2.5542e-14,-1.24e-08,0.14062,30,0,0,518.6273,2115.313
5.5166,11.967,3.2657e-06,0,0.22651,-2.8642e-06,-3.9568e-10,-6.1141e-10,90,-1.228e-11,0,0.12685,-1.6154e-10,-32.0873,1.1636e-07,-4.7265e-11,5.7977e-12,2.5545e-14,-1.24e-08,0.14088,30,0,0,518.6273,2115.313
5.525,11.967,3.2597e-06,0,0.22651,-2.8087e-06,-4.0079e-10,-6.3397e-10,90,-9.5108e-12,0,0.12685,-3.9732e-10,-32.0873,1.1496e-07,-4.4664e-11,-1.0252e-13,2.5548e-14,-1.24e-08,0.14115,30,0,0,518.6273,2115.313
5.5333,11.967,3.2445e-06,0,0.22651,-2.7538e-06,-4.0608e-10,-6.5529e-10,90,-9.559e-12,0,0.12685,-7.3999e-10,-32.0873,1.1606e-07,-4.3765e-11,-2.0441e-12,2.5551e-14,-1.24e-08,0.14141,30,0,0,518.6273,2115.313
5.5416,11.967,3.2401e-06,0,0.22651,-2.6984e-06,-4.1154e-10,-6.7619e-10,90,-1.0534e-11,0,0.12685,-8.3188e-10,-32.0873,1.1728e-07,-4.225e-11,-2.0088e-12,2.5554e-14,-1.24e-08,0.14167,30,0,0,518.6273,2115.313
5.55,11.967,3.2397e-06,0,0.22651,-2.6424e-06,-4.1718e-10,-6.9637e-10,90,-1.1492e-11,0,0.12685,-8.0338e-10,-32.0873,1.0163e-07,-4.1242e-11,-2.4861e-12,2.5557e-14,-1.24e-08,0.14193,30,0,0,518.6273,2115.313
5.5583,11.967,3.2269e-06,0,0.22651,-2.5939e-06,-4.2299e-10,-7.1607e-10,90,-1.2679e-11,0,0.12685,-8.0619e-10,-32.0873,1.0431e-07,-4.0384e-11,2.7054e-13,2.556e-14,-1.24e-08,0.14219,30,0,0,518.6273,2115.313
5.5666,11.967,3.222e-06,0,0.22651,-2.5441e-06,-4.2896e-10,-7.3535e-10,90,-1.2549e-11,0,0.12685,-6.0747e-10,-32.0873,9.6301e-08,-3.9273e-11,-1.3526e-13,2.5564e-14,-1.24e-08,0.14245,30,0,0,518.6273,2115.313
5.575,11.967,3.2101e-06,0,0.22651,-2.4981e-06,-4.3508e-10,-7.541e-10,90,-1.2612e-11,0,0.12685,-6.0753e-10,-32.0873,9.6623e-08,4.9001e-09,2.5112e-12,2.5567e-14,-1.24e-08,0.14271,30,0,0,518.6273,2115.313
5.5833,11.967,3.2062e-06,0,0.22651,-2.4519e-06,-4.4137e-10,1.5855e-09,90,-1.1412e-11,0,0.12685,1.0345e-07,-32.0873,9.6459e-08,1.0146e-09,2.9923e-11,2.5571e-14,-1.24e-08,0.14297,30,0,0,518.6273,2115.313
5.5916,11.967,3.2008e-06,0,0.22651,-2.4059e-06,-4.2816e-10,2.07e-09,90,2.8729e-12,0,0.12685,-5.9966e-09,-32.0873,8.8212e-08,-1.7566e-09,1.8377e-12,2.5542e-14,-1.24e-08,0.14323,30,0,0,518.6273,2115.313
5.6,11.967,3.1978e-06,0,0.22651,-2.3638e-06,-4.1092e-10,1.2313e-09,90,3.7478e-12,0,0.12685,1.3635e-09,-32.0873,8.4172e-08,5.3726e-10,-5.5554e-12,2.5556e-14,-1.24e-08,0.14349,30,0,0,518.6273,2115.313
5.6083,11.967,3.1922e-06,0,0.22651,-2.3236e-06,-4.0066e-10,1.4878e-09,90,1.0938e-12,0,0.12685,-5.9751e-09,-32.0873,7.7952e-08,-7.3921e-10,8.7005e-13,2.5537e-14,-1.24e-08,0.14375,30,0,0,518.6273,2115.313
5.6166,11.967,3.1898e-06,0,0.22651,-2.2864e-06,-3.8826e-10,1.1349e-09,90,1.5074e-12,0,0.12685,-1.4286e-09,-32.0873,7.2995e-08,1.6659e-10,-4.728e-12,2.5539e-14,-1.24e-08,0.14401,30,0,0,518.6273,2115.313
5.625,11.967,3.1883e-06,0,0.22651,-2.2515e-06,-3.7881e-10,1.2144e-09,90,-7.5141e-13,0,0.12685,-4.4605e-09,-32.0873,6.7449e-08,-3.8177e-10,1.1773e-11,2.5528e-14,-1.24e-08,0.14427,30,0,0,518.6273,2115.313
5.6333,11.967,3.1883e-06,0,0.22651,-2.2193e-06,-3.6869e-10,1.0322e-09,90,4.8683e-12,0,0.12685,-1.6045e-09,-32.0873,6.9639e-08,-7.3005e-12,-1.2055e-11,2.5526e-14,-1.24e-08,0.14453,30,0,0,518.6273,2115.313
5.6416,11.967,3.1828e-06,0,0.22651,-2.1861e-06,-3.6009e-10,1.0287e-09,90,-8.891e-13,0,0.12685,-4.1436e-09,-32.0873,5.3985e-08,-2.3773e-10,4.4987e-12,2.5519e-14,-1.24e-08,0.14479,30,0,0,518.6273,2115.313
5.65,11.967,3.1801e-06,0,0.22651,-2.1603e-06,-3.5153e-10,9.1516e-10,90,1.2576e-12,0,0.12685,-2.288e-09,-32.0873,5.3566e-08,-7.9338e-11,-7.7942e-12,2.5516e-14,-1.24e-08,0.14505,30,0,0,518.6273,2115.313
5.6583,11.967,3.1761e-06,0,0.22651,-2.1347e-06,-3.4391e-10,8.7726e-10,90,-2.465e-12,0,0.12685,-3.4447e-09,-32.0873,5.9041e-08,-1.7466e-10,4.018e-12,2.5511e-14,-1.24e-08,0.14531,30,0,0,518.6273,2115.313
5.6666,11.967,3.1829e-06,0,0.22651,-2.1065e-06,-3.366e-10,7.9388e-10,90,-5.4758e-13,0,0.12685,-2.3124e-09,-32.0873,4.2618e-08,-1.057e-10,-3.4826e-12,2.5507e-14,-1.24e-08,0.14557,30,0,0,518.6273,2115.313
5.675,11.967,3.1784e-06,0,0.22651,-2.0862e-06,-3.3e-10,7.434e-10,90,-2.2114e-12,0,0.12685,-2.8986e-09,-32.0873,4.7705e-08,4.7924e-09,2.3081e-11,2.5503e-14,-1.24e-08,0.14583,30,0,0,518.6273,2115.313
5.6833,11.967,3.182e-06,0,0.22651,-2.0634e-06,-3.2381e-10,3.0316e-09,90,8.808e-12,0,0.12685,1.0284e-07,-32.0873,3.8367e-08,9.4358e-10,-1.2186e-12,2.55e-14,-1.24e-08,0.14609,30,0,0,518.6273,2115.313
5.6916,11.967,3.1822e-06,0,0.22651,-2.0451e-06,-2.9855e-10,3.4821e-09,90,8.2224e-12,0,0.12685,-9.8778e-09,-32.0873,2.9289e-08,-1.8482e-09,1.4977e-12,2.5464e-14,-1.24e-08,0.14635,30,0,0,518.6273,2115.313
5.7,11.967,3.1846e-06,0,0.22651,-2.0311e-06,-2.6954e-10,2.5997e-09,90,8.9333e-12,0,0.12685,-4.7309e-10,-32.0873,2.2851e-08,4.6248e-10,-5.8231e-12,2.5472e-14,-1.24e-08,0.14661,30,0,0,518.6273,2115.313
5.7083,11.967,3.1835e-06,0,0.22651,-2.0202e-06,-2.4788e-10,2.8205e-09,90,6.1498e-12,0,0.12685,-7.8009e-09,-32.0873,2.3766e-08,-8.2074e-10,6.0563e-13,2.5446e-14,-1.2399e-08,0.14687,30,0,0,518.6273,2115.313
5.7166,11.967,3.1864e-06,0,0.22651,-2.0088e-06,-2.2438e-10,2.4286e-09,90,6.4355e-12,0,0.12685,-3.1758e-09,-32.0873,2.9178e-08,9.3545e-11,-5.0401e-12,2.5442e-14,-1.2399e-08,0.14713,30,0,0,518.6273,2115.313
5.725,11.967,3.1902e-06,0,0.22651,-1.9949e-06,-2.0415e-10,2.4733e-09,90,4.0261e-12,0,0.12685,-6.1818e-09,-32.0873,1.1827e-08,-4.5625e-10,1.166e-11,2.5425e-14,-1.2399e-08,0.1474,30,0,0,518.6273,2115.313
5.7333,11.967,3.1862e-06,0,0.22651,-1.9892e-06,-1.8354e-10,2.2555e-09,90,9.5906e-12,0,0.12685,-3.2554e-09,-32.0873,1.4366e-08,-7.6923e-11,-1.2426e-11,2.5417e-14,-1.2399e-08,0.14766,30,0,0,518.6273,2115.313
5.7416,11.967,3.191e-06,0,0.22651,-1.9824e-06,-1.6476e-10,2.2187e-09,90,3.6546e-12,0,0.12685,-5.7741e-09,-32.0873,7.0388e-09,-3.067e-10,4.301e-12,2.5404e-14,-1.2399e-08,0.14792,30,0,0,518.6273,2115.313
5.75,11.967,3.1944e-06,0,0.22651,-1.979e-06,-1.4627e-10,2.0723e-09,90,5.7055e-12,0,0.12685,-3.8595e-09,-32.0873,1.5029e-08,-1.4533e-10,-5.6434e-12,2.5395e-14,-1.2399e-08,0.14818,30,0,0,518.6273,2115.313
5.7583,11.967,3.204e-06,0,0.22651,-1.9718e-06,-1.2901e-10,2.0029e-09,90,3.0085e-12,0,0.12685,-4.8305e-09,-32.0873,1.196e-08,-2.385e-10,1.4202e-12,2.5385e-14,-1.2399e-08,0.14844,30,0,0,518.6273,2115.313
5.7666,11.967,3.2046e-06,0,0.22651,-1.9661e-06,-1.1232e-10,1.889e-09,90,3.6841e-12,0,0.12685,-3.9539e-09,-32.0873,-8.4365e-10,-1.6753e-10,-3.8138e-12,2.5376e-14,-1.2399e-08,0.1487,30,0,0,518.6273,2115.313
5.775,11.967,3.2083e-06,0,0.22651,-1.9665e-06,-9.6589e-11,1.809e-09,90,1.8609e-12,0,0.12685,-4.3598e-09,-32.0873,2.4772e-09,-2.0361e-10,1.1808e-12,2.5367e-14,-1.2399e-08,0.14896,30,0,0,518.6273,2115.313
5.7833,11.967,3.2138e-06,0,0.22651,-1.9654e-06,-8.152e-11,1.7118e-09,90,2.4225e-12,0,0.12685,-3.799e-09,-32.0873,5.7046e-10,-1.7048e-10,-1.9766e-12,2.5358e-14,-1.2399e-08,0.14922,30,0,0,518.6273,2115.313
5.7916,11.967,3.2198e-06,0,0.22651,-1.9651e-06,-6.7262e-11,1.6304e-09,90,1.4766e-12,0,0.12685,-3.9661e-09,-32.0873,3.5271e-09,-1.8261e-10,8.7217e-14,2.535e-14,-1.2399e-08,0.14948,30,0,0,518.6273,2115.313
5.8,11.967,3.2237e-06,0,0.22651,-1.9634e-06,-5.3677e-11,1.5432e-09,90,1.5163e-12,0,0.12685,-3.6708e-09,-32.0873,-6.8416e-09,-1.6564e-10,-1.1872e-12,2.5343e-14,-1.2399e-08,0.14974,30,0,0,518.6273,2115.313
5.8083,11.967,3.2212e-06,0,0.22651,-1.9667e-06,-4.0818e-11,1.4641e-09,90,9.4758e-13,0,0.12685,-3.6784e-09,-32.0873,-1.7419e-08,-1.6788e-10,-2.9319e-13,2.5336e-14,-1.2399e-08,0.15,30,0,0,518.6273,2115.313
5.8166,11.967,3.2224e-06,0,0.22651,-1.975e-06,-2.8621e-11,1.384e-09,90,8.0582e-13,0,0.12685,-3.495e-09,-32.0872,-1.844e-08,-1.5793e-10,-8.3736e-13,2.5329e-14,-1.2399e-08,0.15026,30,0,0,518.6273,2115.313
5.825,11.967,3.2212e-06,0,0.22651,-1.9838e-06,-1.7096e-11,1.3086e-09,90,4.0432e-13,0,0.12685,-3.4427e-09,-32.0872,-9.4923e-09,-1.5617e-10,-4.8566e-13,2.5322e-14,-1.2399e-08,0.15052,30,0,0,518.6273,2115.313
5.8333,11.967,3.2313e-06,0,0.22651,-1.9883e-06,-6.1966e-12,1.234e-09,90,1.7084e-13,0,0.12685,-3.3127e-09,-32.0873,-8.8061e-09,-1.4934e-10,-6.9444e-13,2.5316e-14,-1.2399e-08,0.15078,30,0,0,518.6273,2115.313
5.8416,11.967,3.2278e-06,0,0.22651,-1.9925e-06,4.0855e-12,1.1627e-09,90,-1.6223e-13,0,0.12685,-3.2368e-09,-32.0872,-1.9403e-08,-1.4606e-10,-4.9144e-13,2.531e-14,-1.2399e-08,0.15104,30,0,0,518.6273,2115.313
5.85,11.967,3.2292e-06,0,0.22651,-2.0018e-06,1.3771e-11,1.0929e-09,90,-3.9829e-13,0,0.12685,-3.1278e-09,-32.0872,-1.6904e-08,-1.4075e-10,-6.1362e-13,2.5305e-14,-1.2399e-08,0.1513,30,0,0,518.6273,2115.313
5.8583,11.967,3.2394e-06,0,0.22651,-2.0099e-06,2.2868e-11,1.0257e-09,90,-6.926e-13,0,0.12685,-3.0486e-09,-32.0873,-1.1585e-08,-1.3697e-10,-5.3385e-13,2.53e-14,-1.2399e-08,0.15156,30,0,0,518.6273,2115.313
5.8666,11.967,3.2409e-06,0,0.22651,-2.0154e-06,3.1409e-11,9.6033e-10,90,-9.4874e-13,0,0.12685,-2.955e-09,-32.0873,-1.7688e-08,-1.3242e-10,-5.277e-13,2.5295e-14,-1.2399e-08,0.15182,30,0,0,518.6273,2115.313
5.875,11.967,3.2417e-06,0,0.22651,-2.0238e-06,3.9414e-11,8.9711e-10,90,-1.2019e-12,0,0.12685,-2.8717e-09,-32.0872,-2.6194e-08,-1.2861e-10,-4.7454e-13,2.5291e-14,-1.2399e-08,0.15208,30,0,0,518.6273,2115.313
5.8833,11.967,3.2409e-06,0,0.22651,-2.0363e-06,4.688e-11,8.357e-10,90,-1.4295e-12,0,0.12685,-2.7861e-09,-32.0872,-2.0001e-08,-1.2454e-10,-4.8908e-13,2.5287e-14,-1.2399e-08,0.15234,30,0,0,518.6273,2115.313
5.8916,11.967,3.2438e-06,0,0.22651,-2.0459e-06,5.3842e-11,7.7623e-10,90,-1.6641e-12,0,0.12685,-2.7084e-09,-32.0872,-1.7109e-08,-1.2086e-10,-4.8772e-13,2.5283e-14,-1.2399e-08,0.1526,30,0,0,518.6273,2115.313
5.9,11.967,3.2514e-06,0,0.22651,-2.0541e-06,6.0302e-11,7.1853e-10,90,-1.8979e-12,0,0.12685,-2.6312e-09,-32.0873,-2.4501e-08,-1.1712e-10,-4.7142e-13,2.5279e-14,-1.2399e-08,0.15286,30,0,0,518.6273,2115.313
5.9083,11.967,3.2538e-06,0,0.22651,-2.0658e-06,6.6281e-11,6.6261e-10,90,-2.1238e-12,0,0.12685,-2.5561e-09,-32.0872,-1.8543e-08,-1.1359e-10,-4.3116e-13,2.5276e-14,-1.2399e-08,0.15312,30,0,0,518.6273,2115.313
5.9166,11.967,3.2528e-06,0,0.22651,-2.0746e-06,7.1798e-11,6.0837e-10,90,-2.3305e-12,0,0.12685,-2.4811e-09,-32.0872,-1.9794e-08,-1.1013e-10,-4.2333e-13,2.5273e-14,-1.2399e-08,0.15338,30,0,0,518.6273,2115.313
5.925,11.967,3.2551e-06,0,0.22651,-2.0841e-06,7.6857e-11,5.5578e-10,90,-2.5334e-12,0,0.12685,-2.4108e-09,-32.0872,-2.2385e-08,-1.0683e-10,-4.1959e-13,2.527e-14,-1.2399e-08,0.15365,30,0,0,518.6273,2115.313
5.9333,11.967,3.2586e-06,0,0.22651,-2.0948e-06,8.1483e-11,5.0478e-10,90,-2.7344e-12,0,0.12685,-2.3426e-09,-32.0872,-1.5958e-08,-1.0359e-10,-4.1946e-13,2.5267e-14,-1.2399e-08,0.15391,30,0,0,518.6273,2115.313
5.9416,11.967,3.2638e-06,0,0.22651,-2.1024e-06,8.5684e-11,4.5531e-10,90,-2.9353e-12,0,0.12685,-2.2767e-09,-32.0873,-2.4528e-08,-1.0049e-10,-3.9297e-13,2.5265e-14,-1.2399e-08,0.15417,30,0,0,518.6273,2115.313
5.95,11.967,3.2651e-06,0,0.22651,-2.1141e-06,8.947e-11,4.0734e-10,90,-3.1235e-12,0,0.12685,-2.2112e-09,-32.0872,-2.525e-08,-9.7452e-11,-3.5882e-13,2.5263e-14,-1.2399e-08,0.15443,30,0,0,518.6273,2115.313
5.9583,11.967,3.2622e-06,0,0.22651,-2.1261e-06,9.2863e-11,3.6081e-10,90,-3.2953e-12,0,0.12685,-2.1471e-09,-32.0872,-1.9705e-08,-9.4536e-11,-3.5547e-13,2.5261e-14,-1.2399e-08,0.15469,30,0,0,518.6273,2115.313
5.9666,11.967,3.2641e-06,0,0.22651,-2.1355e-06,9.5867e-11,3.1567e-10,90,-3.4655e-12,0,0.12685,-2.0867e-09,-32.0872,-1.8998e-08,-9.1714e-11,-3.6254e-13,2.5259e-14,-1.2399e-08,0.15495,30,0,0,518.6273,2115.313
5.975,11.967,3.2669e-06,0,0.22651,-2.1446e-06,9.8499e-11,2.7188e-10,90,-3.6389e-12,0,0.12685,-2.0287e-09,-32.0872,-1.5818e-08,-8.8979e-11,-3.5873e-13,2.5258e-14,-1.2399e-08,0.15521,30,0,0,518.6273,2115.313
5.9833,11.967,3.2714e-06,0,0.22651,-2.1522e-06,1.0075e-10,2.2939e-10,90,-3.8106e-12,0,0.12685,-1.9718e-09,-32.0872,-1.6641e-08,-8.6322e-11,-3.3283e-13,2.5257e-14,-1.2399e-08,0.15547,30,0,0,518.6273,2115.313
5.9916,11.967,3.2692e-06,0,0.22651,-2.1601e-06,1.0265e-10,1.8818e-10,90,-3.9697e-12,0,0.12685,-1.9152e-09,-32.0872,-1.6242e-08,-8.3755e-11,-3.0861e-13,2.5256e-14,-1.2399e-08,0.15573,30,0,0,518.6273,2115.313
6,11.967,3.268e-06,0,0.22651,-2.1679e-06,1.0421e-10,1.4819e-10,90,-4.1173e-12,0,0.12685,-1.8602e-09,-32.0872,-1.8654e-08,-8.1286e-11,-3.0846e-13,2.5255e-14,-1.2399e-08,0.15599,30,0,0,518.6273,2115.313
6.0083,11.967,3.2689e-06,0,0.22651,-2.1768e-06,1.0544e-10,1.0937e-10,90,-4.2648e-12,0,0.12685,-1.8085e-09,-32.0872,-1.6218e-08,-7.8889e-11,-3.1152e-13,2.5254e-14,-1.2399e-08,0.15625,30,0,0,518.6273,2115.313
6.0166,11.967,3.2718e-06,0,0.22651,-2.1845e-06,1.0635e-10,7.1707e-11,90,-4.4137e-12,0,0.12685,-1.7583e-09,-32.0872,-2.2249e-08,-7.6554e-11,-2.7303e-13,2.5254e-14,-1.2399e-08,0.15651,30,0,0,518.6273,2115.313
6.025,11.967,3.2638e-06,0,0.22651,-2.1951e-06,1.0694e-10,3.5154e-11,90,-4.5441e-12,0,0.12685,-1.7072e-09,-32.0872,-1.5629e-08,-7.4305e-11,-2.6137e-13,2.5253e-14,-1.2399e-08,0.15677,30,0,0,518.6273,2115.313
6.0333,11.967,3.2634e-06,0,0.22651,-2.2026e-06,1.0724e-10,-3.2381e-13,90,-4.6689e-12,0,0.12685,-1.6589e-09,-32.0872,-1.276e-08,-7.2146e-11,-2.9039e-13,2.5253e-14,-1.2399e-08,0.15703,30,0,0,518.6273,2115.313
